loan_id,customer_id,loan_type,principal,interest_rate,tenure_months,loan_status
LN040550,CUST019278,EDUCATION,9444764.22,7.68,24,CLOSED
LN040551,CUST063679,HOME,7057144.79,9.55,24,CLOSED
LN040552,CUST006517,AUTO,51979.37,8.47,120,CLOSED
LN040553,CUST088743,PERSONAL,937769.05,9.23,24,ACTIVE
LN040554,CUST025420,HOME,5582916.36,8.97,24,DEFAULT
LN040555,CUST051209,EDUCATION,1074706.37,9.79,240,ACTIVE
LN040556,CUST067347,EDUCATION,5437968.33,14.33,12,DEFAULT
LN040557,CUST095743,PERSONAL,6057420.76,12.85,120,CLOSED
LN040558,CUST040204,EDUCATION,9188335.25,13.08,12,DEFAULT
LN040559,CUST079090,AUTO,7518752.96,7.44,240,ACTIVE
LN040560,CUST049806,EDUCATION,3744114.79,14.15,36,DEFAULT
LN040561,CUST063643,AUTO,2018629.44,13.41,240,CLOSED
LN040562,CUST087253,HOME,1952499.65,12.89,120,ACTIVE
LN040563,CUST044113,PERSONAL,7034923.54,13.34,240,CLOSED
LN040564,CUST053834,EDUCATION,3529169.87,11.01,240,DEFAULT
LN040565,CUST090169,AUTO,4299018.95,11.84,60,DEFAULT
LN040566,CUST099905,PERSONAL,8537450.23,8.59,24,DEFAULT
LN040567,CUST092961,PERSONAL,5078627.95,9.53,12,DEFAULT
LN040568,CUST000306,EDUCATION,3415730.67,11.78,60,ACTIVE
LN040569,CUST092507,PERSONAL,1074826.35,10.21,36,ACTIVE
LN040570,CUST017909,PERSONAL,4065080.46,11.65,24,ACTIVE
LN040571,CUST038575,HOME,378089.98,7.86,24,ACTIVE
LN040572,CUST039213,HOME,7954413.64,7.38,240,CLOSED
LN040573,CUST049573,EDUCATION,625664.17,8.1,12,DEFAULT
LN040574,CUST067530,HOME,7610899.0,7.63,12,DEFAULT
LN040575,CUST091190,PERSONAL,6497511.13,7.09,240,ACTIVE
LN040576,CUST056744,HOME,9780818.4,12.69,120,CLOSED
LN040577,CUST031694,PERSONAL,6519366.63,13.56,24,ACTIVE
LN040578,CUST025638,EDUCATION,8945994.2,12.53,36,ACTIVE
LN040579,CUST066991,EDUCATION,693891.13,9.22,60,CLOSED
LN040580,CUST060091,AUTO,1740014.29,9.31,120,CLOSED
LN040581,CUST025196,PERSONAL,6703655.92,10.77,24,ACTIVE
LN040582,CUST029334,HOME,8466214.43,7.12,120,CLOSED
LN040583,CUST087688,HOME,9076461.32,10.03,24,DEFAULT
LN040584,CUST080143,HOME,7310096.28,13.16,240,DEFAULT
LN040585,CUST010718,AUTO,6803714.53,7.03,36,CLOSED
LN040586,CUST033889,PERSONAL,7481555.35,12.7,24,DEFAULT
LN040587,CUST052140,PERSONAL,6548856.47,12.26,120,ACTIVE
LN040588,CUST074811,AUTO,8585989.31,12.74,24,DEFAULT
LN040589,CUST006381,AUTO,3376750.07,9.17,240,CLOSED
LN040590,CUST093606,EDUCATION,298088.79,8.9,36,DEFAULT
LN040591,CUST097848,EDUCATION,9896202.08,13.41,12,CLOSED
LN040592,CUST078932,EDUCATION,5161487.28,11.05,36,CLOSED
LN040593,CUST075716,PERSONAL,5978295.44,10.21,60,DEFAULT
LN040594,CUST056466,PERSONAL,8781126.65,8.01,12,DEFAULT
LN040595,CUST088669,AUTO,2971156.73,10.14,60,CLOSED
LN040596,CUST002870,AUTO,9650764.76,7.09,120,ACTIVE
LN040597,CUST039942,EDUCATION,9779189.27,11.29,60,CLOSED
LN040598,CUST062395,AUTO,143995.28,13.11,24,CLOSED
LN040599,CUST096017,AUTO,6937431.11,7.57,60,ACTIVE
LN040600,CUST027418,HOME,3268669.38,14.76,240,DEFAULT
LN040601,CUST016553,PERSONAL,2883122.31,13.02,12,CLOSED
LN040602,CUST038810,AUTO,9386473.03,12.95,240,DEFAULT
LN040603,CUST055264,EDUCATION,9730299.29,13.09,36,CLOSED
LN040604,CUST017739,PERSONAL,9152842.95,13.72,120,CLOSED
LN040605,CUST001330,PERSONAL,6392868.99,10.48,36,ACTIVE
LN040606,CUST002776,AUTO,851470.96,13.07,12,DEFAULT
LN040607,CUST064737,AUTO,5172076.54,8.61,240,ACTIVE
LN040608,CUST017423,HOME,8764803.1,11.17,12,DEFAULT
LN040609,CUST078066,AUTO,3245723.05,11.77,12,DEFAULT
LN040610,CUST064279,EDUCATION,8509094.21,12.23,36,CLOSED
LN040611,CUST054595,PERSONAL,5506366.82,10.38,36,DEFAULT
LN040612,CUST041315,HOME,1480958.68,9.67,240,ACTIVE
LN040613,CUST096936,AUTO,3515783.26,8.92,60,CLOSED
LN040614,CUST007967,PERSONAL,845673.28,10.28,24,CLOSED
LN040615,CUST082096,AUTO,1099740.39,8.77,12,ACTIVE
LN040616,CUST093003,PERSONAL,6835130.98,7.47,240,CLOSED
LN040617,CUST032604,EDUCATION,1353114.28,13.81,120,ACTIVE
LN040618,CUST070014,HOME,2165456.34,12.4,60,DEFAULT
LN040619,CUST059040,EDUCATION,9906394.03,14.96,60,DEFAULT
LN040620,CUST033509,PERSONAL,6601917.57,9.73,36,CLOSED
LN040621,CUST055310,HOME,3736589.72,9.08,12,ACTIVE
LN040622,CUST006119,PERSONAL,6607798.91,12.91,240,CLOSED
LN040623,CUST029894,AUTO,3966343.95,9.33,36,ACTIVE
LN040624,CUST077740,AUTO,1829243.96,12.67,240,CLOSED
LN040625,CUST017281,EDUCATION,5275307.66,12.21,120,ACTIVE
LN040626,CUST003247,AUTO,2874613.16,7.49,60,DEFAULT
LN040627,CUST039721,EDUCATION,2323374.81,11.8,36,DEFAULT
LN040628,CUST002596,EDUCATION,8255572.25,11.95,12,DEFAULT
LN040629,CUST026888,HOME,3037292.91,13.64,120,ACTIVE
LN040630,CUST087029,EDUCATION,4701110.08,10.61,60,DEFAULT
LN040631,CUST007071,EDUCATION,1542658.57,10.8,120,ACTIVE
LN040632,CUST020925,HOME,1949464.67,9.33,12,ACTIVE
LN040633,CUST032149,AUTO,5843857.56,14.86,12,ACTIVE
LN040634,CUST015591,HOME,7639077.78,10.77,24,CLOSED
LN040635,CUST066548,AUTO,341275.84,12.29,60,ACTIVE
LN040636,CUST074995,HOME,2946921.25,8.41,12,DEFAULT
LN040637,CUST066494,HOME,9144059.13,11.83,240,ACTIVE
LN040638,CUST053324,HOME,5680948.03,11.77,60,ACTIVE
LN040639,CUST032028,AUTO,4587669.2,10.46,60,DEFAULT
LN040640,CUST078422,EDUCATION,8403860.26,9.06,24,ACTIVE
LN040641,CUST016148,EDUCATION,2570449.17,8.12,24,CLOSED
LN040642,CUST080792,HOME,2839986.05,8.29,60,DEFAULT
LN040643,CUST059050,AUTO,5208433.78,11.91,60,CLOSED
LN040644,CUST058455,HOME,3782897.03,10.98,240,DEFAULT
LN040645,CUST075446,EDUCATION,2681147.84,8.79,240,ACTIVE
LN040646,CUST043063,HOME,6064770.93,9.29,12,ACTIVE
LN040647,CUST083479,AUTO,7499440.86,9.68,24,DEFAULT
LN040648,CUST096501,AUTO,369964.7,13.54,60,ACTIVE
LN040649,CUST076313,AUTO,589003.72,8.26,36,ACTIVE
LN040650,CUST001671,AUTO,3144049.49,11.46,24,CLOSED
LN040651,CUST021547,EDUCATION,2123828.03,13.51,60,ACTIVE
LN040652,CUST044896,AUTO,401846.64,11.81,120,ACTIVE
LN040653,CUST080280,HOME,5535597.18,8.74,12,CLOSED
LN040654,CUST030537,HOME,7007325.13,14.08,240,CLOSED
LN040655,CUST094858,AUTO,4081126.7,7.35,12,CLOSED
LN040656,CUST096762,EDUCATION,3462183.87,13.52,24,CLOSED
LN040657,CUST028976,EDUCATION,7552446.4,8.03,24,DEFAULT
LN040658,CUST079777,HOME,2238119.86,13.62,120,DEFAULT
LN040659,CUST050688,EDUCATION,1785351.43,12.58,36,DEFAULT
LN040660,CUST095124,PERSONAL,4746706.75,11.14,120,ACTIVE
LN040661,CUST041395,PERSONAL,9605956.04,11.23,240,DEFAULT
LN040662,CUST051151,AUTO,3303921.37,7.41,120,CLOSED
LN040663,CUST094027,AUTO,7445313.59,8.78,24,ACTIVE
LN040664,CUST085427,PERSONAL,9842149.72,14.98,24,CLOSED
LN040665,CUST006224,HOME,2599972.61,11.55,120,DEFAULT
LN040666,CUST059149,AUTO,9818483.32,13.26,240,CLOSED
LN040667,CUST046964,AUTO,6912438.16,11.42,36,ACTIVE
LN040668,CUST076512,PERSONAL,8697376.4,7.47,24,DEFAULT
LN040669,CUST072904,HOME,2582075.4,14.25,36,ACTIVE
LN040670,CUST075235,PERSONAL,256879.49,9.14,120,ACTIVE
LN040671,CUST054269,PERSONAL,8921742.22,9.14,24,ACTIVE
LN040672,CUST036356,AUTO,9950353.52,12.96,60,CLOSED
LN040673,CUST046680,HOME,5028128.7,12.33,24,CLOSED
LN040674,CUST075516,AUTO,8441927.33,12.17,36,DEFAULT
LN040675,CUST010926,EDUCATION,7243816.44,12.62,12,ACTIVE
LN040676,CUST033264,EDUCATION,5688605.04,14.64,24,ACTIVE
LN040677,CUST079289,EDUCATION,4200100.17,7.71,24,CLOSED
LN040678,CUST088441,AUTO,2642591.98,12.63,24,ACTIVE
LN040679,CUST004667,PERSONAL,8608505.51,11.29,120,ACTIVE
LN040680,CUST004206,PERSONAL,711794.6,7.5,240,ACTIVE
LN040681,CUST012122,AUTO,8702849.57,12.91,12,ACTIVE
LN040682,CUST037992,PERSONAL,8630753.44,7.5,12,ACTIVE
LN040683,CUST076985,EDUCATION,2834847.85,12.55,60,DEFAULT
LN040684,CUST075691,HOME,7405992.16,10.31,240,ACTIVE
LN040685,CUST033602,HOME,5474882.0,9.42,36,DEFAULT
LN040686,CUST034196,AUTO,7275617.85,10.92,24,ACTIVE
LN040687,CUST033666,HOME,5685556.4,10.84,60,ACTIVE
LN040688,CUST061293,EDUCATION,1729152.52,8.16,120,ACTIVE
LN040689,CUST074852,AUTO,1444907.41,14.2,24,CLOSED
LN040690,CUST054318,AUTO,9317068.69,9.41,24,CLOSED
LN040691,CUST092602,EDUCATION,9474360.82,12.56,24,CLOSED
LN040692,CUST051288,HOME,9416967.4,9.79,12,CLOSED
LN040693,CUST017827,EDUCATION,4985623.29,10.12,240,CLOSED
LN040694,CUST060481,PERSONAL,103504.9,8.25,12,ACTIVE
LN040695,CUST057354,HOME,1539925.89,13.84,60,ACTIVE
LN040696,CUST079437,AUTO,9153529.22,11.81,12,DEFAULT
LN040697,CUST053155,HOME,3540354.26,9.21,240,ACTIVE
LN040698,CUST038222,PERSONAL,2836898.39,11.74,60,DEFAULT
LN040699,CUST054543,HOME,5599977.29,9.28,60,DEFAULT
LN040700,CUST084957,HOME,9025587.15,9.78,60,CLOSED
LN040701,CUST019240,HOME,809132.76,7.04,24,CLOSED
LN040702,CUST031626,HOME,6200191.15,7.47,24,DEFAULT
LN040703,CUST078456,PERSONAL,1237213.54,10.1,36,CLOSED
LN040704,CUST089973,AUTO,2071513.61,12.53,240,DEFAULT
LN040705,CUST049745,HOME,2618769.46,7.66,36,CLOSED
LN040706,CUST012115,EDUCATION,6510605.34,7.15,12,DEFAULT
LN040707,CUST091407,PERSONAL,3910469.71,14.13,120,ACTIVE
LN040708,CUST023936,AUTO,3022384.82,7.96,60,ACTIVE
LN040709,CUST088541,HOME,7761004.31,12.36,24,CLOSED
LN040710,CUST087769,PERSONAL,7358538.72,10.33,240,ACTIVE
LN040711,CUST066772,HOME,6372950.57,13.62,60,CLOSED
LN040712,CUST047882,AUTO,5737098.52,8.64,36,DEFAULT
LN040713,CUST063822,HOME,3460567.92,7.88,36,CLOSED
LN040714,CUST039066,AUTO,9777209.26,10.23,12,DEFAULT
LN040715,CUST000132,EDUCATION,1331170.61,14.34,24,ACTIVE
LN040716,CUST045729,EDUCATION,6568799.74,12.08,120,CLOSED
LN040717,CUST091121,PERSONAL,3163989.56,8.16,240,DEFAULT
LN040718,CUST007220,HOME,172969.89,8.16,24,CLOSED
LN040719,CUST012212,HOME,4379199.95,14.76,240,CLOSED
LN040720,CUST060440,PERSONAL,6528639.61,13.95,36,DEFAULT
LN040721,CUST009367,AUTO,5898398.7,10.43,24,DEFAULT
LN040722,CUST094330,AUTO,6177018.64,10.75,36,ACTIVE
LN040723,CUST070459,AUTO,4287429.94,11.23,240,CLOSED
LN040724,CUST089979,HOME,2305702.43,14.36,12,ACTIVE
LN040725,CUST024403,PERSONAL,6136060.12,9.55,60,CLOSED
LN040726,CUST071816,AUTO,5379094.05,7.8,24,ACTIVE
LN040727,CUST092522,PERSONAL,946916.1,14.65,60,CLOSED
LN040728,CUST006722,PERSONAL,1429754.16,14.67,120,CLOSED
LN040729,CUST017027,AUTO,645492.31,7.89,240,ACTIVE
LN040730,CUST067007,EDUCATION,1002244.94,9.62,240,DEFAULT
LN040731,CUST031296,AUTO,6452606.77,9.27,12,CLOSED
LN040732,CUST016263,HOME,5178147.23,13.19,120,CLOSED
LN040733,CUST076840,PERSONAL,9720444.23,8.56,120,ACTIVE
LN040734,CUST026678,HOME,3753365.98,7.41,24,ACTIVE
LN040735,CUST063213,PERSONAL,3852241.84,12.42,240,CLOSED
LN040736,CUST074062,PERSONAL,3847686.52,10.18,120,ACTIVE
LN040737,CUST031033,PERSONAL,6522640.29,12.53,240,ACTIVE
LN040738,CUST041014,PERSONAL,9033099.41,11.06,12,DEFAULT
LN040739,CUST048070,AUTO,846478.09,13.61,240,CLOSED
LN040740,CUST050879,EDUCATION,8746087.32,8.14,240,CLOSED
LN040741,CUST020186,EDUCATION,456144.16,10.07,240,CLOSED
LN040742,CUST016360,EDUCATION,484420.72,8.6,240,CLOSED
LN040743,CUST055154,AUTO,2153548.73,10.64,36,CLOSED
LN040744,CUST044778,AUTO,4717512.31,10.94,120,DEFAULT
LN040745,CUST070266,EDUCATION,2570914.43,13.98,24,DEFAULT
LN040746,CUST042265,AUTO,8090244.22,14.53,60,DEFAULT
LN040747,CUST084694,EDUCATION,891882.22,11.88,12,CLOSED
LN040748,CUST010996,AUTO,5467222.98,13.36,240,CLOSED
LN040749,CUST050756,AUTO,4060960.4,9.9,60,ACTIVE
LN040750,CUST060072,PERSONAL,213693.97,12.38,240,CLOSED
LN040751,CUST001367,HOME,741275.53,10.63,24,DEFAULT
LN040752,CUST058422,AUTO,934072.52,9.74,24,ACTIVE
LN040753,CUST088555,HOME,9866461.86,13.95,120,ACTIVE
LN040754,CUST020682,EDUCATION,425896.12,7.12,60,DEFAULT
LN040755,CUST009671,AUTO,3368416.71,8.1,120,CLOSED
LN040756,CUST051547,HOME,7263913.74,7.91,120,DEFAULT
LN040757,CUST054465,HOME,5634474.41,10.12,12,ACTIVE
LN040758,CUST091660,EDUCATION,4922707.15,12.73,36,CLOSED
LN040759,CUST012696,EDUCATION,879712.77,10.11,120,ACTIVE
LN040760,CUST026109,PERSONAL,6412863.36,12.76,36,ACTIVE
LN040761,CUST038178,PERSONAL,6263092.37,8.55,36,DEFAULT
LN040762,CUST044520,PERSONAL,9978170.0,11.81,24,ACTIVE
LN040763,CUST034034,AUTO,7994213.17,14.6,240,ACTIVE
LN040764,CUST063089,EDUCATION,7227019.81,9.86,24,ACTIVE
LN040765,CUST027316,AUTO,1238529.77,10.68,12,DEFAULT
LN040766,CUST017540,PERSONAL,7335707.74,11.76,240,ACTIVE
LN040767,CUST017709,EDUCATION,2256579.1,10.22,12,CLOSED
LN040768,CUST096021,EDUCATION,266723.37,10.13,36,ACTIVE
LN040769,CUST033839,PERSONAL,8893113.9,10.94,60,DEFAULT
LN040770,CUST071078,PERSONAL,4289084.56,7.33,24,ACTIVE
LN040771,CUST091716,PERSONAL,6960152.4,7.86,36,CLOSED
LN040772,CUST090355,PERSONAL,1852071.19,8.81,120,DEFAULT
LN040773,CUST054970,PERSONAL,4262700.43,14.35,24,CLOSED
LN040774,CUST019739,EDUCATION,1271215.07,9.08,36,ACTIVE
LN040775,CUST015710,EDUCATION,2420890.24,9.81,120,CLOSED
LN040776,CUST005847,EDUCATION,1544964.94,14.84,240,CLOSED
LN040777,CUST003026,EDUCATION,8234216.26,8.64,12,DEFAULT
LN040778,CUST027602,PERSONAL,8510907.87,11.34,240,DEFAULT
LN040779,CUST058719,PERSONAL,5920357.07,9.56,240,CLOSED
LN040780,CUST073118,HOME,6660533.92,8.3,24,ACTIVE
LN040781,CUST023341,HOME,530172.97,9.01,240,ACTIVE
LN040782,CUST043932,HOME,5683019.69,8.47,240,CLOSED
LN040783,CUST067491,HOME,5721960.52,7.86,60,CLOSED
LN040784,CUST013335,EDUCATION,2677021.36,10.79,36,DEFAULT
LN040785,CUST081029,HOME,8242859.46,11.74,60,CLOSED
LN040786,CUST053611,EDUCATION,745592.84,11.12,24,DEFAULT
LN040787,CUST047381,AUTO,3457118.71,14.43,60,DEFAULT
LN040788,CUST044913,HOME,7218491.54,10.58,12,CLOSED
LN040789,CUST048578,PERSONAL,7997970.4,9.87,240,CLOSED
LN040790,CUST017587,HOME,9653271.07,14.55,120,CLOSED
LN040791,CUST042863,EDUCATION,1580828.45,14.33,36,ACTIVE
LN040792,CUST069414,PERSONAL,3454365.21,9.87,24,CLOSED
LN040793,CUST080629,PERSONAL,8794605.69,11.34,240,DEFAULT
LN040794,CUST080537,EDUCATION,1954672.06,12.94,36,ACTIVE
LN040795,CUST071895,PERSONAL,99702.94,11.55,12,CLOSED
LN040796,CUST064376,AUTO,509077.92,7.15,120,ACTIVE
LN040797,CUST080530,AUTO,3892096.23,12.67,36,CLOSED
LN040798,CUST002605,AUTO,7121570.13,11.33,12,CLOSED
LN040799,CUST074643,EDUCATION,596407.17,10.5,12,ACTIVE
LN040800,CUST016250,AUTO,8057530.66,12.01,240,CLOSED
LN040801,CUST066403,HOME,3153107.76,8.59,240,ACTIVE
LN040802,CUST093103,EDUCATION,8544646.29,11.51,240,CLOSED
LN040803,CUST028855,HOME,629025.33,9.36,12,CLOSED
LN040804,CUST059490,PERSONAL,1721727.99,14.11,24,ACTIVE
LN040805,CUST075146,AUTO,6681862.04,9.34,120,ACTIVE
LN040806,CUST059939,AUTO,164160.87,9.71,60,ACTIVE
LN040807,CUST036794,PERSONAL,1561943.63,12.3,24,ACTIVE
LN040808,CUST010203,EDUCATION,1119419.88,10.95,60,DEFAULT
LN040809,CUST023061,EDUCATION,8221043.59,9.16,240,CLOSED
LN040810,CUST037441,EDUCATION,8035754.3,8.43,36,CLOSED
LN040811,CUST074060,PERSONAL,7552182.63,10.91,120,DEFAULT
LN040812,CUST063351,AUTO,7337657.76,13.43,120,DEFAULT
LN040813,CUST038712,PERSONAL,8164062.97,14.09,120,ACTIVE
LN040814,CUST001283,AUTO,9177220.97,10.12,36,DEFAULT
LN040815,CUST026566,HOME,6544616.47,9.65,240,ACTIVE
LN040816,CUST038162,HOME,4486808.67,12.11,24,CLOSED
LN040817,CUST004864,HOME,8920801.59,11.11,36,ACTIVE
LN040818,CUST029350,AUTO,5711429.93,14.68,240,DEFAULT
LN040819,CUST072091,HOME,9460504.13,13.04,24,DEFAULT
LN040820,CUST055976,EDUCATION,6731604.53,12.9,240,ACTIVE
LN040821,CUST035235,PERSONAL,1074627.59,11.86,24,ACTIVE
LN040822,CUST013815,PERSONAL,4056245.14,7.08,120,CLOSED
LN040823,CUST099417,PERSONAL,7051900.93,12.94,24,CLOSED
LN040824,CUST068865,HOME,2013849.35,7.39,120,ACTIVE
LN040825,CUST082915,AUTO,3887020.33,9.39,120,CLOSED
LN040826,CUST027231,AUTO,5360721.83,11.0,12,ACTIVE
LN040827,CUST000654,HOME,9299244.02,11.08,36,DEFAULT
LN040828,CUST045698,AUTO,2215316.05,11.66,120,DEFAULT
LN040829,CUST016799,HOME,1611116.25,13.43,12,DEFAULT
LN040830,CUST025607,AUTO,6069016.6,8.51,120,CLOSED
LN040831,CUST000578,HOME,3890396.53,12.6,120,DEFAULT
LN040832,CUST031940,HOME,7032022.21,9.96,60,ACTIVE
LN040833,CUST041595,PERSONAL,2819662.75,13.31,60,DEFAULT
LN040834,CUST027516,PERSONAL,1100520.47,12.09,36,CLOSED
LN040835,CUST063628,HOME,8434834.89,8.71,60,DEFAULT
LN040836,CUST086619,PERSONAL,1899384.77,11.8,120,ACTIVE
LN040837,CUST082061,EDUCATION,293756.0,10.99,24,CLOSED
LN040838,CUST044669,PERSONAL,8070014.6,7.35,60,CLOSED
LN040839,CUST013393,EDUCATION,1864977.06,12.59,36,DEFAULT
LN040840,CUST001967,EDUCATION,8547899.85,13.6,120,CLOSED
LN040841,CUST036962,HOME,1305360.75,8.74,36,DEFAULT
LN040842,CUST081595,AUTO,6591723.25,12.09,36,ACTIVE
LN040843,CUST012323,EDUCATION,6597463.5,14.37,240,ACTIVE
LN040844,CUST064912,PERSONAL,8149004.26,11.33,36,ACTIVE
LN040845,CUST076453,EDUCATION,5647287.97,12.4,36,CLOSED
LN040846,CUST073185,AUTO,2420994.23,9.48,24,DEFAULT
LN040847,CUST082744,HOME,5297170.77,12.7,36,ACTIVE
LN040848,CUST066997,PERSONAL,4173794.63,14.39,60,ACTIVE
LN040849,CUST007635,EDUCATION,8779790.32,13.64,240,CLOSED
LN040850,CUST052201,HOME,1372239.85,11.44,36,DEFAULT
LN040851,CUST020715,PERSONAL,6555940.87,14.86,12,CLOSED
LN040852,CUST012217,HOME,2205026.12,8.42,12,CLOSED
LN040853,CUST092799,AUTO,2912714.24,13.92,120,ACTIVE
LN040854,CUST091796,HOME,5123846.98,13.39,120,ACTIVE
LN040855,CUST025638,AUTO,7525491.98,7.18,24,CLOSED
LN040856,CUST053151,EDUCATION,4423951.22,13.06,120,CLOSED
LN040857,CUST008378,AUTO,1319056.17,7.5,240,CLOSED
LN040858,CUST070367,HOME,7705048.03,12.2,120,CLOSED
LN040859,CUST033890,PERSONAL,3860054.65,11.22,60,CLOSED
LN040860,CUST025445,PERSONAL,425804.34,11.16,24,ACTIVE
LN040861,CUST071081,AUTO,1170669.49,8.86,240,DEFAULT
LN040862,CUST091789,EDUCATION,3588833.65,8.84,120,DEFAULT
LN040863,CUST026338,HOME,5522846.64,12.94,240,ACTIVE
LN040864,CUST003966,PERSONAL,3943569.49,13.7,120,ACTIVE
LN040865,CUST048183,PERSONAL,448275.68,7.17,240,ACTIVE
LN040866,CUST085708,EDUCATION,8953063.65,7.37,120,CLOSED
LN040867,CUST091259,EDUCATION,7921711.97,7.06,12,DEFAULT
LN040868,CUST064171,EDUCATION,8093698.4,12.76,36,ACTIVE
LN040869,CUST085746,AUTO,6213933.34,13.89,12,CLOSED
LN040870,CUST099762,HOME,4842630.89,9.89,24,ACTIVE
LN040871,CUST019902,HOME,3569027.35,14.87,24,ACTIVE
LN040872,CUST019752,EDUCATION,7066816.94,11.92,36,ACTIVE
LN040873,CUST090346,AUTO,3331847.74,8.07,120,DEFAULT
LN040874,CUST012467,EDUCATION,9896477.02,7.32,12,DEFAULT
LN040875,CUST077701,EDUCATION,7086379.84,7.18,24,CLOSED
LN040876,CUST073518,EDUCATION,7759682.18,8.71,240,CLOSED
LN040877,CUST096407,EDUCATION,7177692.64,14.96,120,DEFAULT
LN040878,CUST085857,EDUCATION,5753506.86,8.52,120,ACTIVE
LN040879,CUST040068,AUTO,4742976.82,12.22,12,DEFAULT
LN040880,CUST018600,EDUCATION,432424.39,13.18,240,DEFAULT
LN040881,CUST020686,HOME,2156847.32,11.58,12,ACTIVE
LN040882,CUST090403,HOME,345040.65,11.66,24,DEFAULT
LN040883,CUST008172,AUTO,7398316.44,7.76,24,ACTIVE
LN040884,CUST088687,AUTO,5964289.93,11.37,240,ACTIVE
LN040885,CUST032405,AUTO,4747406.41,7.22,120,ACTIVE
LN040886,CUST006173,EDUCATION,1539834.36,12.14,120,CLOSED
LN040887,CUST067128,HOME,5666119.91,13.8,36,ACTIVE
LN040888,CUST045488,EDUCATION,3480301.39,13.04,120,DEFAULT
LN040889,CUST087525,EDUCATION,967311.23,7.31,24,DEFAULT
LN040890,CUST085381,EDUCATION,9527251.91,9.48,240,DEFAULT
LN040891,CUST040670,PERSONAL,5764597.57,7.35,36,DEFAULT
LN040892,CUST095269,PERSONAL,3396575.66,8.61,120,DEFAULT
LN040893,CUST099564,AUTO,6932694.58,10.55,60,DEFAULT
LN040894,CUST064564,HOME,1737807.94,14.62,60,ACTIVE
LN040895,CUST053529,AUTO,4471179.94,9.7,36,DEFAULT
LN040896,CUST094575,HOME,6059325.36,14.83,60,CLOSED
LN040897,CUST018891,HOME,6152978.28,11.34,24,ACTIVE
LN040898,CUST036167,PERSONAL,4516911.64,14.19,24,ACTIVE
LN040899,CUST073639,PERSONAL,9699686.61,7.83,36,CLOSED
LN040900,CUST029336,HOME,795000.59,10.45,240,CLOSED
LN040901,CUST029830,EDUCATION,6117410.2,13.92,120,ACTIVE
LN040902,CUST087538,HOME,254474.89,12.94,36,DEFAULT
LN040903,CUST090065,EDUCATION,2182386.44,13.17,60,DEFAULT
LN040904,CUST099656,HOME,7013455.03,12.85,36,CLOSED
LN040905,CUST050599,AUTO,9956288.24,10.09,36,ACTIVE
LN040906,CUST082671,AUTO,7027213.08,13.15,120,DEFAULT
LN040907,CUST022038,PERSONAL,4005454.0,12.85,24,CLOSED
LN040908,CUST065231,EDUCATION,5711529.04,8.88,12,ACTIVE
LN040909,CUST032520,HOME,1267766.43,8.46,12,DEFAULT
LN040910,CUST082459,HOME,1510651.05,9.36,240,CLOSED
LN040911,CUST017710,AUTO,8963458.5,14.55,24,DEFAULT
LN040912,CUST000757,EDUCATION,9691570.98,7.58,240,ACTIVE
LN040913,CUST023905,AUTO,3631144.14,10.45,240,CLOSED
LN040914,CUST020170,EDUCATION,200505.47,10.51,120,ACTIVE
LN040915,CUST087583,HOME,617324.85,11.47,60,DEFAULT
LN040916,CUST095499,EDUCATION,7450001.18,12.52,60,DEFAULT
LN040917,CUST076340,EDUCATION,4552843.35,9.91,60,DEFAULT
LN040918,CUST069383,AUTO,8418526.78,14.76,120,ACTIVE
LN040919,CUST061566,AUTO,6130874.26,8.06,36,DEFAULT
LN040920,CUST032303,AUTO,2501159.89,7.79,60,ACTIVE
LN040921,CUST058857,HOME,3548894.49,11.95,240,CLOSED
LN040922,CUST099109,EDUCATION,6177062.39,7.68,120,CLOSED
LN040923,CUST072387,PERSONAL,3052315.2,14.62,24,DEFAULT
LN040924,CUST080951,AUTO,2452937.88,8.26,240,CLOSED
LN040925,CUST032188,PERSONAL,701659.03,10.02,120,CLOSED
LN040926,CUST020517,EDUCATION,9013941.5,9.13,120,CLOSED
LN040927,CUST040272,PERSONAL,8002857.05,7.88,240,DEFAULT
LN040928,CUST030820,AUTO,4679259.14,14.89,120,CLOSED
LN040929,CUST064360,HOME,4663312.1,13.48,240,CLOSED
LN040930,CUST087444,PERSONAL,9777563.0,13.04,240,CLOSED
LN040931,CUST036537,HOME,672734.35,9.55,60,DEFAULT
LN040932,CUST020713,AUTO,5195456.98,10.12,60,ACTIVE
LN040933,CUST014055,PERSONAL,9196433.28,11.74,24,DEFAULT
LN040934,CUST045730,HOME,9204441.58,9.38,36,CLOSED
LN040935,CUST043705,EDUCATION,7078274.38,9.09,60,CLOSED
LN040936,CUST083694,AUTO,5134970.77,14.83,24,CLOSED
LN040937,CUST007416,EDUCATION,759539.43,12.42,12,DEFAULT
LN040938,CUST008588,PERSONAL,5420713.18,8.97,60,CLOSED
LN040939,CUST063237,HOME,5967558.63,14.69,60,ACTIVE
LN040940,CUST054442,AUTO,8642302.27,10.77,60,CLOSED
LN040941,CUST074418,AUTO,8398222.82,14.19,120,DEFAULT
LN040942,CUST061604,HOME,6503771.14,8.75,240,CLOSED
LN040943,CUST057878,EDUCATION,5058727.62,9.74,36,DEFAULT
LN040944,CUST036100,EDUCATION,4223168.05,10.32,120,DEFAULT
LN040945,CUST075055,AUTO,7660137.05,12.42,36,CLOSED
