fd_id,customer_id,deposit_amount,interest_rate,maturity_date,fd_status
FD032419,CUST052848,3866527.64,7.44,2031-08-29,MATURED
FD032420,CUST086070,2129547.44,5.44,2028-08-24,CLOSED
FD032421,CUST020498,960141.28,7.03,2033-02-09,MATURED
FD032422,CUST050427,312094.61,6.97,2034-02-02,CLOSED
FD032423,CUST011435,1716451.78,6.77,2033-01-15,MATURED
FD032424,CUST083593,3809244.86,5.57,2028-08-22,MATURED
FD032425,CUST040642,2656209.87,7.24,2031-04-18,MATURED
FD032426,CUST043937,818414.94,7.69,2033-04-20,ACTIVE
FD032427,CUST038160,4284716.34,6.28,2036-06-19,CLOSED
FD032428,CUST081863,3258808.83,7.64,2035-01-03,MATURED
FD032429,CUST040789,3644199.65,6.95,2031-12-19,MATURED
FD032430,CUST065504,4219827.36,7.43,2035-11-05,MATURED
FD032431,CUST090484,3136346.22,5.1,2033-01-14,ACTIVE
FD032432,CUST077061,2297190.76,5.24,2033-07-14,CLOSED
FD032433,CUST076029,1934885.36,5.49,2028-08-28,CLOSED
FD032434,CUST020712,2471587.86,7.15,2033-08-26,ACTIVE
FD032435,CUST085187,2752820.21,5.08,2032-10-02,MATURED
FD032436,CUST001621,4506835.14,6.6,2028-05-27,CLOSED
FD032437,CUST050337,3534556.35,6.92,2026-08-30,MATURED
FD032438,CUST049061,2917808.64,7.67,2034-06-16,CLOSED
FD032439,CUST004146,957468.98,6.82,2032-08-14,CLOSED
FD032440,CUST089360,1378016.56,6.87,2029-08-11,MATURED
FD032441,CUST035842,803183.18,6.63,2035-09-30,ACTIVE
FD032442,CUST058699,3969461.66,6.75,2034-03-03,MATURED
FD032443,CUST028020,1126258.89,6.64,2026-09-19,CLOSED
FD032444,CUST039572,4883342.04,6.62,2035-10-22,CLOSED
FD032445,CUST074458,1721809.71,7.05,2033-02-17,ACTIVE
FD032446,CUST037692,1657833.87,5.07,2033-08-17,MATURED
FD032447,CUST024544,46363.58,7.03,2027-12-18,CLOSED
FD032448,CUST099415,744144.73,7.83,2032-05-30,ACTIVE
FD032449,CUST046675,4845300.82,7.47,2034-10-02,ACTIVE
FD032450,CUST045322,2705992.09,6.61,2032-02-20,CLOSED
FD032451,CUST004705,4052092.72,5.25,2032-07-02,ACTIVE
FD032452,CUST055034,1340003.91,5.86,2030-08-29,CLOSED
FD032453,CUST073175,2704769.7,6.97,2033-09-16,MATURED
FD032454,CUST016918,3754111.69,5.63,2034-02-14,CLOSED
FD032455,CUST075307,1749929.64,6.42,2031-05-10,MATURED
FD032456,CUST059071,3903809.09,7.11,2035-06-02,ACTIVE
FD032457,CUST083022,1805430.7,6.46,2028-11-26,ACTIVE
FD032458,CUST015310,4830086.07,7.63,2030-03-19,ACTIVE
FD032459,CUST058522,4047751.33,6.54,2034-12-30,MATURED
FD032460,CUST003111,3389640.81,6.6,2029-10-22,CLOSED
FD032461,CUST084824,3138052.38,7.46,2030-05-27,MATURED
FD032462,CUST061666,157335.59,5.64,2034-10-28,ACTIVE
FD032463,CUST079394,1252807.29,6.66,2029-03-23,MATURED
FD032464,CUST052842,2611873.03,7.98,2035-12-16,CLOSED
FD032465,CUST095445,786706.25,7.29,2032-11-17,CLOSED
FD032466,CUST086947,2914666.46,7.98,2032-10-24,MATURED
FD032467,CUST018480,584920.53,6.32,2029-10-21,CLOSED
FD032468,CUST049322,3819391.05,7.08,2033-04-18,CLOSED
FD032469,CUST083874,1881259.6,5.46,2030-08-18,CLOSED
FD032470,CUST040204,3083582.1,5.49,2036-05-06,CLOSED
FD032471,CUST058817,2624877.55,6.2,2027-07-26,ACTIVE
FD032472,CUST096159,4512795.74,5.23,2030-06-16,ACTIVE
FD032473,CUST071572,1659985.3,7.64,2034-07-13,CLOSED
FD032474,CUST019785,3892179.42,5.24,2028-12-28,ACTIVE
FD032475,CUST070046,3263195.0,5.02,2034-09-27,MATURED
FD032476,CUST086815,2088152.46,6.6,2029-04-05,ACTIVE
FD032477,CUST065248,2226606.15,6.89,2034-09-12,ACTIVE
FD032478,CUST075898,2058232.88,6.46,2031-01-22,CLOSED
FD032479,CUST085627,1955263.86,5.1,2029-06-16,ACTIVE
FD032480,CUST009379,4813269.69,7.73,2029-10-26,ACTIVE
FD032481,CUST013020,2984798.17,6.36,2027-03-07,ACTIVE
FD032482,CUST071030,3129653.8,6.75,2026-10-04,CLOSED
FD032483,CUST012441,366822.34,7.17,2036-04-22,ACTIVE
FD032484,CUST015169,1767401.78,6.3,2036-07-02,ACTIVE
FD032485,CUST026321,3128679.06,7.72,2029-01-15,CLOSED
FD032486,CUST047772,2450402.26,5.76,2034-08-26,MATURED
FD032487,CUST024168,3431344.56,7.17,2030-07-03,ACTIVE
FD032488,CUST072616,4858858.49,5.3,2027-07-16,ACTIVE
FD032489,CUST020582,844385.03,5.56,2035-12-29,MATURED
FD032490,CUST027212,3391429.81,6.49,2027-02-09,MATURED
FD032491,CUST079592,282814.01,6.65,2030-03-13,CLOSED
FD032492,CUST012948,2078753.84,7.05,2028-12-02,ACTIVE
FD032493,CUST052036,3780237.6,7.18,2030-10-29,ACTIVE
FD032494,CUST023382,4892962.03,5.35,2031-01-10,MATURED
FD032495,CUST078798,4937290.93,6.76,2032-01-19,ACTIVE
FD032496,CUST042312,3344641.41,5.2,2031-11-06,ACTIVE
FD032497,CUST098813,2348601.18,7.1,2036-02-15,CLOSED
FD032498,CUST075907,2651443.7,5.57,2035-10-31,CLOSED
FD032499,CUST000239,4462986.59,6.89,2027-06-11,ACTIVE
FD032500,CUST082739,1463934.49,5.86,2029-05-10,ACTIVE
FD032501,CUST019671,4439166.26,5.85,2030-04-20,MATURED
FD032502,CUST012500,2728066.87,5.39,2032-02-29,MATURED
FD032503,CUST066898,1296551.79,6.53,2028-11-03,MATURED
FD032504,CUST022126,481191.12,5.13,2031-06-24,CLOSED
FD032505,CUST057201,1210883.66,5.35,2027-04-30,MATURED
FD032506,CUST049425,4802552.12,7.77,2034-06-24,MATURED
FD032507,CUST099725,40027.44,5.24,2033-06-07,ACTIVE
FD032508,CUST025477,1810035.16,6.94,2029-02-15,ACTIVE
FD032509,CUST075616,3585394.9,7.84,2028-09-12,CLOSED
FD032510,CUST040646,1003787.87,5.49,2030-10-16,ACTIVE
FD032511,CUST072173,2093685.23,6.03,2027-10-14,CLOSED
FD032512,CUST099923,3607023.75,5.44,2032-08-09,MATURED
FD032513,CUST043755,2697642.82,6.67,2027-04-20,CLOSED
FD032514,CUST040742,3263122.62,7.44,2031-03-19,MATURED
FD032515,CUST053297,1271545.25,6.12,2028-03-31,MATURED
FD032516,CUST066852,839643.74,6.61,2035-11-08,CLOSED
FD032517,CUST092486,4930450.26,5.03,2032-02-21,CLOSED
FD032518,CUST085684,4460991.29,7.41,2035-09-23,MATURED
FD032519,CUST021618,1991486.05,7.85,2029-10-29,MATURED
FD032520,CUST007085,4513555.8,7.46,2028-03-02,ACTIVE
FD032521,CUST047885,1737253.56,6.64,2031-12-05,CLOSED
FD032522,CUST043924,1574270.49,5.76,2033-06-29,MATURED
FD032523,CUST037245,2247640.49,6.68,2034-05-30,ACTIVE
FD032524,CUST054417,3921815.47,7.64,2031-05-11,MATURED
FD032525,CUST045852,4532166.08,7.69,2029-09-09,MATURED
FD032526,CUST048011,3621967.71,5.21,2028-11-14,ACTIVE
FD032527,CUST019188,2869440.96,5.6,2034-08-20,CLOSED
FD032528,CUST034991,375148.21,7.85,2031-06-15,ACTIVE
FD032529,CUST093899,3609965.99,7.54,2035-10-30,MATURED
FD032530,CUST005777,1270944.92,7.99,2030-02-24,ACTIVE
FD032531,CUST049926,561228.11,6.64,2033-07-24,MATURED
FD032532,CUST013692,3039279.28,7.27,2032-09-22,ACTIVE
FD032533,CUST025029,859408.18,7.79,2027-12-28,ACTIVE
FD032534,CUST030981,4437932.07,7.95,2034-04-12,ACTIVE
FD032535,CUST074841,1882443.26,6.48,2027-05-08,MATURED
FD032536,CUST057944,1434781.66,7.61,2027-09-09,ACTIVE
FD032537,CUST037831,2973736.91,6.44,2032-09-01,MATURED
FD032538,CUST035659,1705770.63,7.34,2031-07-21,MATURED
FD032539,CUST022218,3833322.52,5.7,2029-01-15,CLOSED
FD032540,CUST092174,3932130.95,6.96,2036-05-22,MATURED
FD032541,CUST032668,121109.54,6.42,2033-05-18,CLOSED
FD032542,CUST071968,4702350.96,5.68,2033-03-18,CLOSED
FD032543,CUST046819,311382.42,6.07,2031-07-07,CLOSED
FD032544,CUST009967,2685251.53,6.27,2029-07-18,MATURED
FD032545,CUST049137,1088271.75,7.52,2036-03-12,ACTIVE
FD032546,CUST019472,3355825.5,6.74,2035-10-13,CLOSED
FD032547,CUST015260,2939363.8,6.7,2029-04-10,MATURED
FD032548,CUST076165,1028365.8,5.22,2035-05-24,ACTIVE
FD032549,CUST063180,1897886.77,5.31,2028-02-09,CLOSED
FD032550,CUST095505,1750779.84,5.59,2035-08-28,ACTIVE
FD032551,CUST087819,620060.55,5.05,2035-08-29,ACTIVE
FD032552,CUST070070,600195.28,7.22,2032-07-26,CLOSED
FD032553,CUST042637,2103908.05,7.51,2030-09-13,CLOSED
FD032554,CUST027852,1433553.17,7.83,2032-05-24,MATURED
FD032555,CUST050513,1846665.27,5.57,2035-02-19,MATURED
FD032556,CUST020520,2379842.24,7.62,2034-04-21,MATURED
FD032557,CUST023060,2727771.89,7.73,2028-11-17,ACTIVE
FD032558,CUST079237,1343238.63,5.43,2033-12-02,ACTIVE
FD032559,CUST036508,864185.02,5.75,2030-11-15,CLOSED
FD032560,CUST050543,2348140.35,7.83,2027-12-06,MATURED
FD032561,CUST068615,1365233.26,5.71,2035-10-20,MATURED
FD032562,CUST079570,4368167.92,5.85,2028-08-10,MATURED
FD032563,CUST047666,1650515.3,5.95,2033-10-09,ACTIVE
FD032564,CUST082480,929399.57,7.64,2031-09-09,CLOSED
FD032565,CUST034283,186112.01,7.18,2036-05-17,MATURED
FD032566,CUST092456,1632884.03,5.96,2031-04-10,ACTIVE
FD032567,CUST097874,3402200.58,7.72,2034-11-19,CLOSED
FD032568,CUST016522,2921740.57,7.74,2034-05-25,MATURED
FD032569,CUST014491,256548.27,6.52,2034-12-09,MATURED
FD032570,CUST074297,3715939.79,5.46,2033-02-03,CLOSED
FD032571,CUST056010,4883525.66,6.42,2031-09-19,MATURED
FD032572,CUST001600,4287112.31,5.32,2035-09-22,CLOSED
FD032573,CUST059897,4331503.67,6.06,2035-04-06,ACTIVE
FD032574,CUST033651,3692435.25,7.7,2029-06-14,CLOSED
FD032575,CUST060166,4482396.93,5.28,2026-12-17,ACTIVE
FD032576,CUST052030,3620350.89,5.07,2031-08-23,MATURED
FD032577,CUST065457,145461.41,5.7,2028-10-26,MATURED
FD032578,CUST002325,4066830.26,7.26,2032-08-05,ACTIVE
FD032579,CUST061681,1009312.19,7.73,2032-06-11,ACTIVE
FD032580,CUST017365,3684908.87,7.22,2030-11-07,ACTIVE
FD032581,CUST072134,2958737.14,6.11,2029-01-27,CLOSED
FD032582,CUST057555,2609014.21,5.21,2032-10-07,CLOSED
FD032583,CUST052654,1366386.01,6.13,2029-08-22,CLOSED
FD032584,CUST098198,3292835.62,7.38,2035-08-25,MATURED
FD032585,CUST056323,4175436.78,7.09,2032-06-04,CLOSED
FD032586,CUST059150,3592427.14,5.24,2032-11-03,ACTIVE
FD032587,CUST012430,1267074.88,7.46,2034-07-10,MATURED
FD032588,CUST057564,2785998.25,5.08,2028-12-11,ACTIVE
FD032589,CUST084879,1440409.73,5.06,2035-12-15,MATURED
FD032590,CUST061867,2915525.71,6.39,2035-08-20,MATURED
FD032591,CUST059937,4568358.66,7.36,2034-01-09,CLOSED
FD032592,CUST034027,1462919.41,7.71,2028-12-04,MATURED
FD032593,CUST059531,4688658.01,5.61,2034-04-20,ACTIVE
FD032594,CUST017621,2863783.77,7.83,2029-10-22,ACTIVE
FD032595,CUST011205,4016592.28,6.6,2036-04-20,ACTIVE
FD032596,CUST090776,3215915.85,5.2,2030-11-15,CLOSED
FD032597,CUST049751,1478153.13,7.76,2028-12-03,CLOSED
FD032598,CUST026198,3892302.7,5.59,2034-04-16,MATURED
FD032599,CUST049602,3664589.5,7.3,2036-05-11,ACTIVE
FD032600,CUST074348,4347357.47,5.16,2032-05-04,MATURED
FD032601,CUST080717,4993866.31,7.64,2029-02-18,MATURED
FD032602,CUST043539,1161810.32,5.04,2027-09-23,CLOSED
FD032603,CUST084503,3887172.51,6.09,2028-07-03,CLOSED
FD032604,CUST081537,2212482.53,7.29,2032-11-27,ACTIVE
FD032605,CUST046791,4565497.29,6.23,2029-03-14,CLOSED
FD032606,CUST021287,281441.55,5.49,2028-11-12,ACTIVE
FD032607,CUST008778,4890866.02,7.88,2033-09-12,CLOSED
FD032608,CUST091211,4141954.24,7.84,2033-08-25,CLOSED
FD032609,CUST025896,825474.7,5.92,2031-02-09,CLOSED
FD032610,CUST037316,3475872.61,6.11,2032-07-11,MATURED
FD032611,CUST059238,3072980.67,6.17,2035-01-05,ACTIVE
FD032612,CUST041939,2770295.15,5.31,2029-11-19,ACTIVE
FD032613,CUST087607,151638.94,5.97,2029-06-24,ACTIVE
FD032614,CUST044646,4526922.97,6.47,2034-03-23,ACTIVE
FD032615,CUST017035,3840750.77,5.04,2028-11-06,ACTIVE
FD032616,CUST026064,2005344.24,5.35,2027-02-24,CLOSED
FD032617,CUST053439,3796764.1,6.43,2030-10-02,MATURED
FD032618,CUST071491,1828971.47,5.78,2027-06-27,MATURED
FD032619,CUST061951,532929.77,6.27,2033-05-16,ACTIVE
FD032620,CUST031353,3944899.94,7.16,2027-07-23,ACTIVE
FD032621,CUST093508,1371242.11,7.54,2031-09-27,CLOSED
FD032622,CUST023668,4610205.83,7.74,2032-10-05,CLOSED
FD032623,CUST081377,2372834.45,7.09,2029-10-19,MATURED
FD032624,CUST025924,4620011.11,5.3,2032-09-12,CLOSED
FD032625,CUST077927,3576906.4,7.89,2031-10-08,MATURED
FD032626,CUST078873,748295.44,7.67,2036-01-22,MATURED
FD032627,CUST026678,4926782.83,7.22,2033-08-10,MATURED
FD032628,CUST054736,2603170.68,7.04,2035-02-03,ACTIVE
FD032629,CUST052011,4188670.42,7.17,2033-09-05,ACTIVE
FD032630,CUST011974,2950281.58,6.51,2031-09-16,CLOSED
FD032631,CUST096919,4145708.88,7.84,2033-08-17,ACTIVE
FD032632,CUST046024,3725412.7,5.71,2026-10-07,CLOSED
FD032633,CUST047416,697803.31,5.48,2031-04-22,ACTIVE
FD032634,CUST039385,2327621.64,7.62,2027-03-28,MATURED
FD032635,CUST054895,3644931.62,6.13,2029-07-17,ACTIVE
FD032636,CUST018695,3009855.89,6.97,2026-11-06,CLOSED
FD032637,CUST022665,180153.15,5.58,2035-12-29,ACTIVE
FD032638,CUST085194,90003.27,7.79,2032-03-13,CLOSED
FD032639,CUST056600,3750221.69,5.33,2036-03-19,CLOSED
FD032640,CUST024615,47868.79,7.12,2028-07-08,ACTIVE
FD032641,CUST041287,2977302.48,7.9,2029-08-19,CLOSED
FD032642,CUST081579,3805764.08,6.09,2034-07-31,MATURED
FD032643,CUST007372,2710018.88,5.94,2035-09-26,ACTIVE
FD032644,CUST054003,985669.93,7.12,2026-10-30,CLOSED
FD032645,CUST084253,1336234.28,7.08,2030-08-20,MATURED
FD032646,CUST015513,2951964.33,5.5,2026-09-10,CLOSED
FD032647,CUST068527,413460.12,5.31,2029-09-12,MATURED
FD032648,CUST082342,2850971.97,7.95,2027-07-03,MATURED
FD032649,CUST015939,2359189.75,5.51,2032-09-02,CLOSED
FD032650,CUST072739,4076054.03,5.96,2033-07-23,CLOSED
FD032651,CUST084355,4770068.27,7.45,2036-03-22,ACTIVE
FD032652,CUST009328,2073525.42,7.79,2028-12-29,CLOSED
FD032653,CUST076172,3709325.51,5.96,2032-03-08,ACTIVE
FD032654,CUST016660,2407980.36,6.88,2027-01-18,CLOSED
FD032655,CUST005137,3379936.36,6.7,2027-08-03,ACTIVE
FD032656,CUST073722,1109564.5,5.67,2026-10-07,MATURED
FD032657,CUST056437,2098895.68,5.59,2032-07-29,MATURED
FD032658,CUST060259,3778954.35,7.77,2034-06-09,CLOSED
FD032659,CUST051716,678572.76,7.02,2028-03-12,CLOSED
FD032660,CUST009643,4209949.8,6.85,2027-10-25,CLOSED
FD032661,CUST084706,4671182.36,7.09,2035-03-10,CLOSED
FD032662,CUST040489,2836809.33,6.85,2033-10-24,MATURED
FD032663,CUST050245,3546673.88,5.74,2029-04-09,MATURED
FD032664,CUST012205,106018.2,5.37,2028-08-19,CLOSED
FD032665,CUST058397,1960684.24,6.27,2031-09-23,CLOSED
FD032666,CUST022829,4480271.83,5.89,2027-03-21,ACTIVE
FD032667,CUST090166,3123868.02,5.8,2027-08-25,CLOSED
FD032668,CUST052195,4617878.71,7.09,2029-09-12,CLOSED
FD032669,CUST023948,630562.96,7.31,2036-05-03,ACTIVE
FD032670,CUST066962,4132289.04,5.33,2035-08-11,CLOSED
FD032671,CUST080017,4119621.55,5.44,2027-08-26,ACTIVE
FD032672,CUST000009,248814.89,5.32,2035-09-21,CLOSED
FD032673,CUST038302,3193922.74,7.76,2027-01-13,MATURED
FD032674,CUST071008,3973266.61,7.92,2027-04-12,CLOSED
FD032675,CUST079791,4004616.47,7.21,2034-02-26,MATURED
FD032676,CUST087834,3908151.12,7.81,2028-05-08,CLOSED
FD032677,CUST077018,1965357.37,7.05,2033-06-24,ACTIVE
FD032678,CUST070280,1210811.61,5.85,2036-03-13,CLOSED
FD032679,CUST029560,717496.67,6.5,2029-08-09,ACTIVE
FD032680,CUST040712,416077.08,6.27,2029-01-11,MATURED
FD032681,CUST087170,4816957.06,5.4,2028-07-13,MATURED
FD032682,CUST056360,2876558.1,6.01,2036-01-02,ACTIVE
FD032683,CUST053914,4203599.68,5.73,2026-11-26,MATURED
FD032684,CUST007267,173393.3,7.94,2029-09-19,CLOSED
FD032685,CUST096346,3095244.37,7.74,2036-06-23,CLOSED
FD032686,CUST067829,1315916.42,6.44,2033-08-31,ACTIVE
FD032687,CUST043021,2513152.5,7.52,2032-06-30,MATURED
FD032688,CUST090783,3042833.5,6.58,2029-04-21,ACTIVE
FD032689,CUST008302,4465254.49,7.04,2034-01-22,MATURED
FD032690,CUST092674,3891926.2,5.05,2035-03-14,ACTIVE
FD032691,CUST004783,1109246.58,5.05,2030-05-31,MATURED
FD032692,CUST008395,3968796.2,5.86,2032-04-09,MATURED
FD032693,CUST003508,3915428.52,5.05,2031-03-09,ACTIVE
FD032694,CUST071279,1914614.78,6.55,2028-04-20,CLOSED
FD032695,CUST041570,570464.29,6.85,2030-01-03,CLOSED
FD032696,CUST099948,810203.95,5.09,2027-04-19,MATURED
FD032697,CUST020215,4950402.31,5.31,2033-09-18,MATURED
FD032698,CUST036782,549418.5,5.91,2028-12-25,ACTIVE
FD032699,CUST042640,2898835.62,5.35,2035-03-19,CLOSED
FD032700,CUST047290,4520291.61,7.46,2035-09-23,MATURED
FD032701,CUST078468,358940.96,6.78,2027-09-27,CLOSED
FD032702,CUST053001,4168697.14,5.62,2035-05-23,CLOSED
FD032703,CUST038338,4701078.81,5.01,2034-03-03,MATURED
FD032704,CUST013690,2817655.14,7.98,2033-01-02,ACTIVE
FD032705,CUST061548,1316839.95,5.89,2033-01-03,ACTIVE
FD032706,CUST079488,4303581.25,7.88,2028-09-08,CLOSED
FD032707,CUST052799,4248527.37,5.52,2032-08-27,MATURED
FD032708,CUST005145,3443295.25,6.41,2033-05-16,MATURED
FD032709,CUST072277,3222155.28,6.2,2027-12-02,ACTIVE
FD032710,CUST067455,1448044.64,5.37,2029-08-09,ACTIVE
FD032711,CUST044188,3943086.91,7.45,2026-08-23,CLOSED
FD032712,CUST021590,2702811.47,5.01,2026-09-04,ACTIVE
FD032713,CUST012709,4376394.54,6.4,2032-12-06,ACTIVE
FD032714,CUST096331,75121.05,7.93,2035-05-06,ACTIVE
FD032715,CUST098479,4753541.51,6.28,2030-06-25,MATURED
FD032716,CUST016303,3988564.84,6.03,2031-08-04,MATURED
FD032717,CUST002048,902125.94,6.47,2035-07-23,MATURED
FD032718,CUST038794,170397.78,7.7,2029-07-05,CLOSED
FD032719,CUST071728,743581.17,6.19,2031-02-13,MATURED
FD032720,CUST009595,11691.41,6.7,2030-01-17,CLOSED
FD032721,CUST008136,1573810.64,7.9,2030-01-25,MATURED
FD032722,CUST063852,2006411.1,7.49,2036-03-03,ACTIVE
FD032723,CUST086923,3508591.14,6.08,2028-12-19,ACTIVE
FD032724,CUST008371,3087891.76,7.78,2031-12-11,ACTIVE
FD032725,CUST016384,2851353.19,7.75,2030-09-15,CLOSED
FD032726,CUST087567,4922845.52,5.78,2026-10-17,MATURED
FD032727,CUST059285,423761.0,7.16,2031-05-21,ACTIVE
FD032728,CUST012624,3705371.45,6.45,2028-02-17,MATURED
FD032729,CUST038174,823094.17,7.04,2026-08-31,MATURED
FD032730,CUST087041,4950042.49,7.56,2029-08-12,CLOSED
FD032731,CUST040786,757271.19,6.12,2029-06-07,ACTIVE
FD032732,CUST047072,309430.36,6.64,2031-09-10,CLOSED
FD032733,CUST020425,2803591.15,5.02,2031-09-05,MATURED
FD032734,CUST078053,4140593.23,7.02,2027-05-25,MATURED
FD032735,CUST010959,4431483.24,5.64,2035-11-30,CLOSED
FD032736,CUST027352,1424401.35,5.04,2033-04-26,MATURED
FD032737,CUST001486,2060633.1,5.69,2027-08-02,ACTIVE
FD032738,CUST096613,4258861.47,5.55,2029-11-02,ACTIVE
FD032739,CUST028048,1738965.59,6.45,2027-11-09,CLOSED
FD032740,CUST007696,1532921.19,5.65,2032-03-10,MATURED
FD032741,CUST054095,4714548.39,5.24,2030-06-15,ACTIVE
FD032742,CUST061368,2831220.14,7.97,2028-04-18,ACTIVE
FD032743,CUST032949,4564171.88,7.67,2035-02-22,CLOSED
FD032744,CUST054912,2067135.15,6.26,2031-05-17,CLOSED
FD032745,CUST082057,1660605.87,5.85,2031-04-24,MATURED
FD032746,CUST057972,4874562.03,6.52,2033-11-26,MATURED
FD032747,CUST028364,2646225.04,7.92,2036-05-27,CLOSED
FD032748,CUST044255,678017.79,7.12,2033-12-26,CLOSED
FD032749,CUST039079,4831268.76,5.07,2029-12-05,CLOSED
FD032750,CUST092376,2081455.73,7.16,2035-03-14,CLOSED
FD032751,CUST067590,2924469.96,7.53,2033-11-02,MATURED
FD032752,CUST018907,1434261.84,6.02,2032-03-12,CLOSED
FD032753,CUST003709,3821162.85,7.74,2031-09-13,CLOSED
FD032754,CUST027460,4373732.79,6.65,2033-07-02,ACTIVE
FD032755,CUST060885,1275038.68,5.59,2029-06-27,CLOSED
FD032756,CUST078869,3265636.36,6.27,2035-06-24,CLOSED
FD032757,CUST055077,303500.46,7.03,2033-12-02,CLOSED
FD032758,CUST066746,2289234.65,6.72,2029-01-17,ACTIVE
FD032759,CUST099414,739575.9,7.96,2030-04-13,MATURED
FD032760,CUST069687,42527.54,5.89,2028-02-12,ACTIVE
FD032761,CUST044347,873774.18,7.48,2033-11-10,CLOSED
FD032762,CUST002912,4231053.21,5.1,2035-11-08,CLOSED
FD032763,CUST011842,1891782.96,6.74,2029-08-15,CLOSED
FD032764,CUST013114,4293942.61,5.34,2035-11-05,MATURED
FD032765,CUST034727,1844052.47,5.37,2030-09-03,ACTIVE
FD032766,CUST081713,1261566.17,7.48,2035-05-20,ACTIVE
FD032767,CUST065649,708214.59,5.56,2027-04-22,CLOSED
FD032768,CUST022368,452747.34,5.67,2029-09-27,ACTIVE
FD032769,CUST093616,1539140.24,5.92,2032-10-18,CLOSED
FD032770,CUST095523,2103605.82,7.01,2036-02-01,MATURED
FD032771,CUST075760,4792849.94,7.12,2028-07-22,ACTIVE
FD032772,CUST010166,1428148.35,6.09,2034-02-11,MATURED
FD032773,CUST031750,2366194.47,6.68,2034-07-16,CLOSED
FD032774,CUST043067,2973868.75,7.71,2032-12-25,ACTIVE
FD032775,CUST045883,1061874.05,7.26,2032-05-05,MATURED
FD032776,CUST035288,3132801.3,7.73,2030-04-19,CLOSED
FD032777,CUST024964,3492644.53,7.04,2034-03-03,CLOSED
FD032778,CUST008200,1594233.96,5.48,2030-06-14,CLOSED
FD032779,CUST010494,184914.11,6.13,2033-05-20,MATURED
FD032780,CUST019519,3507138.32,5.33,2029-10-07,MATURED
FD032781,CUST070737,4271053.99,6.96,2027-06-13,ACTIVE
FD032782,CUST065574,3939757.78,6.31,2029-05-18,MATURED
FD032783,CUST054595,4673883.32,7.6,2026-08-20,MATURED
FD032784,CUST032740,3920552.22,7.44,2033-10-24,CLOSED
FD032785,CUST079999,1569035.55,5.12,2031-04-03,MATURED
FD032786,CUST010389,1060064.39,7.65,2030-09-23,CLOSED
FD032787,CUST037705,2476203.62,5.34,2032-07-23,CLOSED
FD032788,CUST006484,2930584.08,6.29,2030-12-31,CLOSED
FD032789,CUST039132,552214.14,6.58,2036-06-05,CLOSED
FD032790,CUST070575,2981674.62,7.12,2031-07-31,MATURED
FD032791,CUST090875,997362.91,6.59,2034-08-01,CLOSED
FD032792,CUST001914,4971186.51,6.66,2032-03-07,ACTIVE
FD032793,CUST090710,57413.22,5.52,2034-01-09,CLOSED
FD032794,CUST088552,889846.06,6.37,2030-05-12,CLOSED
FD032795,CUST029590,2042881.77,6.37,2032-04-20,CLOSED
FD032796,CUST020677,4330339.04,5.53,2032-12-26,ACTIVE
FD032797,CUST008352,145970.59,7.98,2035-09-03,CLOSED
FD032798,CUST072269,4905314.54,5.7,2026-08-30,ACTIVE
FD032799,CUST024509,1091633.59,6.9,2033-02-09,ACTIVE
FD032800,CUST068089,2724928.38,7.95,2034-05-13,MATURED
FD032801,CUST064758,488742.67,7.74,2032-09-12,CLOSED
FD032802,CUST012571,3592927.28,7.68,2028-01-14,CLOSED
FD032803,CUST049088,1850749.67,7.19,2035-04-04,MATURED
FD032804,CUST072404,1592838.81,7.37,2032-07-07,MATURED
FD032805,CUST088593,2950234.09,7.58,2032-06-25,CLOSED
FD032806,CUST044497,181817.58,5.69,2033-04-23,CLOSED
FD032807,CUST099014,275761.16,7.56,2030-09-05,CLOSED
FD032808,CUST014731,1368266.96,5.13,2031-06-10,MATURED
FD032809,CUST079298,3785338.86,6.51,2032-02-09,MATURED
FD032810,CUST049113,2941179.07,6.14,2032-01-23,MATURED
FD032811,CUST089570,4729074.49,6.92,2035-03-24,ACTIVE
FD032812,CUST073724,3513598.97,6.85,2033-06-04,ACTIVE
FD032813,CUST017557,2612332.26,6.48,2027-02-25,ACTIVE
FD032814,CUST016976,555183.03,5.88,2034-11-14,ACTIVE
FD032815,CUST091853,2936839.76,6.57,2033-11-09,ACTIVE
FD032816,CUST021280,4984739.94,7.19,2031-02-05,MATURED
FD032817,CUST065146,2093565.72,7.01,2035-06-16,CLOSED
FD032818,CUST053486,3993395.13,5.57,2034-12-09,MATURED
FD032819,CUST028149,4546249.28,6.58,2029-03-23,CLOSED
FD032820,CUST083356,4101452.71,6.64,2028-02-18,CLOSED
FD032821,CUST062631,3150237.82,6.73,2031-06-05,ACTIVE
FD032822,CUST070711,1833615.06,5.76,2036-02-27,MATURED
FD032823,CUST076057,3768829.55,6.06,2029-02-03,ACTIVE
FD032824,CUST045350,503623.72,5.09,2034-10-04,MATURED
FD032825,CUST041875,1050907.42,7.86,2034-08-13,MATURED
FD032826,CUST047846,1615762.38,6.99,2029-07-07,CLOSED
FD032827,CUST038808,1958639.59,6.45,2031-10-15,ACTIVE
FD032828,CUST097462,4845183.54,6.73,2031-11-10,ACTIVE
FD032829,CUST030837,2572579.41,5.09,2029-10-25,ACTIVE
FD032830,CUST005644,4556302.44,6.26,2030-08-28,ACTIVE
FD032831,CUST009789,3272112.95,5.28,2028-07-03,MATURED
