card_id,account_id,card_type,network,issue_date,expiry_date,card_status
CARD140706,ACC0146582,Debit,RuPay,2018-07-30,2032-01-06,ACTIVE
CARD140707,ACC0114118,Credit,Mastercard,2022-09-14,2028-07-08,ACTIVE
CARD140708,ACC0120997,Credit,RuPay,2018-12-29,2027-09-08,EXPIRED
CARD140709,ACC0022461,Credit,Mastercard,2021-08-31,2029-09-19,EXPIRED
CARD140710,ACC0010629,Debit,Visa,2025-05-30,2029-02-19,EXPIRED
CARD140711,ACC0055331,Credit,Visa,2019-05-27,2032-01-12,EXPIRED
CARD140712,ACC0094686,Debit,Visa,2019-04-18,2028-06-02,BLOCKED
CARD140713,ACC0185002,Debit,Mastercard,2024-06-08,2031-11-21,ACTIVE
CARD140714,ACC0048860,Debit,Visa,2024-08-01,2031-09-01,BLOCKED
CARD140715,ACC0180356,Debit,Mastercard,2018-11-11,2032-06-22,BLOCKED
CARD140716,ACC0076042,Debit,Visa,2023-06-04,2030-05-08,EXPIRED
CARD140717,ACC0050966,Debit,RuPay,2025-02-01,2031-01-08,ACTIVE
CARD140718,ACC0169469,Debit,RuPay,2025-05-30,2031-01-17,ACTIVE
CARD140719,ACC0112157,Debit,RuPay,2024-04-01,2029-01-31,EXPIRED
CARD140720,ACC0098594,Debit,Visa,2019-11-19,2031-08-20,ACTIVE
CARD140721,ACC0105567,Debit,RuPay,2020-08-06,2029-08-08,EXPIRED
CARD140722,ACC0117877,Debit,RuPay,2022-01-09,2029-02-14,ACTIVE
CARD140723,ACC0192101,Credit,Visa,2019-12-14,2032-07-15,BLOCKED
CARD140724,ACC0188047,Credit,RuPay,2022-05-26,2031-02-12,BLOCKED
CARD140725,ACC0076843,Debit,RuPay,2023-01-12,2028-05-03,BLOCKED
CARD140726,ACC0146338,Debit,Mastercard,2022-02-14,2029-07-30,BLOCKED
CARD140727,ACC0028713,Credit,RuPay,2024-09-10,2027-10-25,EXPIRED
CARD140728,ACC0063272,Debit,Mastercard,2022-05-30,2031-03-15,EXPIRED
CARD140729,ACC0059353,Debit,Mastercard,2021-02-16,2030-08-24,EXPIRED
CARD140730,ACC0052927,Debit,Mastercard,2021-12-17,2031-05-07,ACTIVE
CARD140731,ACC0074452,Debit,RuPay,2019-04-09,2028-04-02,ACTIVE
CARD140732,ACC0112249,Credit,RuPay,2019-10-19,2031-06-30,EXPIRED
CARD140733,ACC0169068,Debit,RuPay,2023-10-15,2028-03-15,EXPIRED
CARD140734,ACC0117566,Debit,Visa,2022-10-13,2028-05-28,EXPIRED
CARD140735,ACC0088234,Debit,Visa,2020-05-16,2031-02-24,ACTIVE
CARD140736,ACC0112343,Debit,Visa,2020-06-19,2032-05-30,BLOCKED
CARD140737,ACC0054484,Debit,RuPay,2021-05-30,2029-06-01,EXPIRED
CARD140738,ACC0135358,Credit,RuPay,2020-01-10,2028-09-12,EXPIRED
CARD140739,ACC0160433,Debit,Mastercard,2024-08-27,2031-09-23,BLOCKED
CARD140740,ACC0117794,Debit,RuPay,2023-06-02,2029-07-11,EXPIRED
CARD140741,ACC0058449,Debit,Visa,2025-03-30,2029-11-25,EXPIRED
CARD140742,ACC0165945,Debit,Visa,2024-02-06,2031-12-25,ACTIVE
CARD140743,ACC0187628,Debit,Visa,2021-01-06,2032-03-09,BLOCKED
CARD140744,ACC0077943,Debit,Mastercard,2025-07-10,2028-02-29,EXPIRED
CARD140745,ACC0177714,Credit,Visa,2022-11-17,2030-03-15,BLOCKED
CARD140746,ACC0066529,Debit,RuPay,2020-10-25,2029-09-20,EXPIRED
CARD140747,ACC0072642,Debit,Visa,2022-09-19,2031-07-15,BLOCKED
CARD140748,ACC0177761,Credit,RuPay,2024-06-03,2029-03-06,EXPIRED
CARD140749,ACC0115269,Debit,Mastercard,2023-10-23,2027-08-17,ACTIVE
CARD140750,ACC0105901,Credit,Visa,2025-04-23,2029-06-20,BLOCKED
CARD140751,ACC0009872,Credit,RuPay,2022-08-03,2031-02-13,ACTIVE
CARD140752,ACC0158741,Debit,Visa,2021-10-13,2029-11-17,EXPIRED
CARD140753,ACC0131021,Credit,Visa,2023-04-27,2027-08-22,ACTIVE
CARD140754,ACC0026711,Credit,Mastercard,2019-05-20,2031-10-19,ACTIVE
CARD140755,ACC0163078,Credit,RuPay,2025-06-21,2029-01-08,BLOCKED
CARD140756,ACC0050171,Credit,Mastercard,2024-11-28,2030-04-23,EXPIRED
CARD140757,ACC0076690,Credit,RuPay,2023-11-13,2031-12-01,BLOCKED
CARD140758,ACC0148602,Credit,Visa,2025-04-27,2028-04-27,EXPIRED
CARD140759,ACC0086900,Debit,RuPay,2024-03-10,2031-03-09,BLOCKED
CARD140760,ACC0085424,Debit,Mastercard,2019-10-26,2032-06-03,EXPIRED
CARD140761,ACC0170228,Debit,Mastercard,2024-04-18,2032-07-16,BLOCKED
CARD140762,ACC0175695,Debit,Mastercard,2019-04-02,2029-10-08,BLOCKED
CARD140763,ACC0195246,Credit,Mastercard,2021-08-06,2028-06-18,EXPIRED
CARD140764,ACC0174772,Credit,Mastercard,2024-08-14,2030-10-02,ACTIVE
CARD140765,ACC0078630,Debit,RuPay,2025-01-19,2028-09-16,BLOCKED
CARD140766,ACC0061738,Credit,RuPay,2022-10-13,2028-05-06,BLOCKED
CARD140767,ACC0010816,Debit,Visa,2021-09-30,2028-12-11,ACTIVE
CARD140768,ACC0043671,Credit,RuPay,2022-11-04,2027-10-27,BLOCKED
CARD140769,ACC0116012,Debit,Mastercard,2020-09-01,2029-05-03,ACTIVE
CARD140770,ACC0188345,Debit,Visa,2024-01-07,2029-09-18,ACTIVE
CARD140771,ACC0100801,Credit,RuPay,2018-11-22,2031-02-17,EXPIRED
CARD140772,ACC0104265,Debit,Mastercard,2020-05-22,2030-10-21,ACTIVE
CARD140773,ACC0085436,Credit,Mastercard,2024-09-19,2027-10-27,ACTIVE
CARD140774,ACC0194265,Credit,Visa,2019-11-30,2027-08-13,BLOCKED
CARD140775,ACC0172991,Credit,RuPay,2020-01-17,2031-05-04,BLOCKED
CARD140776,ACC0052505,Debit,Visa,2024-12-03,2032-04-29,ACTIVE
CARD140777,ACC0070425,Credit,RuPay,2025-03-12,2030-06-28,EXPIRED
CARD140778,ACC0008677,Credit,Visa,2023-03-23,2031-04-21,EXPIRED
CARD140779,ACC0090195,Debit,Mastercard,2020-02-16,2029-05-16,EXPIRED
CARD140780,ACC0056923,Debit,RuPay,2023-03-21,2032-06-19,ACTIVE
CARD140781,ACC0198457,Credit,RuPay,2023-03-23,2030-01-29,ACTIVE
CARD140782,ACC0096986,Debit,RuPay,2020-06-22,2031-05-30,EXPIRED
CARD140783,ACC0000594,Credit,RuPay,2023-03-12,2028-06-11,EXPIRED
CARD140784,ACC0156726,Credit,Mastercard,2021-12-11,2032-01-01,BLOCKED
CARD140785,ACC0114661,Credit,RuPay,2024-06-18,2028-07-07,EXPIRED
CARD140786,ACC0078015,Credit,RuPay,2025-06-26,2032-04-15,ACTIVE
CARD140787,ACC0008007,Debit,RuPay,2021-04-24,2032-01-23,BLOCKED
CARD140788,ACC0059320,Credit,RuPay,2021-12-23,2031-08-01,BLOCKED
CARD140789,ACC0097128,Debit,Mastercard,2020-10-21,2030-09-26,EXPIRED
CARD140790,ACC0098389,Credit,Visa,2024-04-03,2030-04-27,ACTIVE
CARD140791,ACC0144508,Credit,Mastercard,2022-11-03,2028-11-03,ACTIVE
CARD140792,ACC0006871,Credit,Mastercard,2020-12-15,2028-04-05,BLOCKED
CARD140793,ACC0041336,Debit,RuPay,2019-07-22,2031-09-15,ACTIVE
CARD140794,ACC0103028,Debit,Visa,2021-07-27,2029-03-27,EXPIRED
CARD140795,ACC0130203,Credit,Mastercard,2019-04-12,2029-05-20,BLOCKED
CARD140796,ACC0015011,Debit,RuPay,2019-09-12,2030-06-28,ACTIVE
CARD140797,ACC0041000,Credit,RuPay,2022-08-16,2029-09-15,ACTIVE
CARD140798,ACC0041809,Debit,Mastercard,2021-10-07,2032-05-12,ACTIVE
CARD140799,ACC0070950,Credit,Visa,2025-01-17,2030-03-08,ACTIVE
CARD140800,ACC0150503,Credit,RuPay,2023-03-26,2031-04-26,EXPIRED
CARD140801,ACC0165362,Debit,Mastercard,2021-01-27,2027-10-23,BLOCKED
CARD140802,ACC0000827,Credit,RuPay,2020-06-20,2030-11-05,BLOCKED
CARD140803,ACC0101601,Debit,Visa,2020-03-15,2031-08-25,EXPIRED
CARD140804,ACC0169990,Credit,RuPay,2024-08-20,2027-07-28,EXPIRED
CARD140805,ACC0159749,Debit,Mastercard,2019-05-06,2031-03-08,BLOCKED
CARD140806,ACC0129738,Debit,Visa,2021-01-13,2029-11-03,BLOCKED
CARD140807,ACC0067421,Credit,Visa,2024-01-23,2029-05-20,BLOCKED
CARD140808,ACC0069548,Credit,Mastercard,2021-09-25,2028-05-19,EXPIRED
CARD140809,ACC0132481,Debit,Mastercard,2022-01-03,2031-06-17,EXPIRED
CARD140810,ACC0197972,Debit,Visa,2020-06-19,2031-01-04,ACTIVE
CARD140811,ACC0001631,Debit,Visa,2021-07-13,2028-06-24,BLOCKED
CARD140812,ACC0147638,Debit,Mastercard,2019-06-20,2031-12-04,BLOCKED
CARD140813,ACC0082002,Debit,Visa,2022-01-23,2027-08-11,BLOCKED
CARD140814,ACC0155755,Credit,Visa,2023-06-18,2032-03-26,BLOCKED
CARD140815,ACC0046852,Credit,Mastercard,2019-06-08,2031-03-05,EXPIRED
CARD140816,ACC0070370,Debit,Mastercard,2020-06-08,2030-09-22,ACTIVE
CARD140817,ACC0091203,Debit,Visa,2022-09-02,2031-04-14,EXPIRED
CARD140818,ACC0180536,Credit,RuPay,2024-12-18,2031-07-31,BLOCKED
CARD140819,ACC0102186,Debit,Visa,2018-10-25,2030-09-18,BLOCKED
CARD140820,ACC0086341,Credit,Mastercard,2018-09-28,2029-11-10,BLOCKED
CARD140821,ACC0023449,Credit,Mastercard,2022-03-03,2028-05-09,BLOCKED
CARD140822,ACC0177460,Credit,Mastercard,2023-05-18,2028-09-23,BLOCKED
CARD140823,ACC0196675,Credit,Visa,2021-08-30,2029-04-07,EXPIRED
CARD140824,ACC0027133,Credit,Mastercard,2021-11-03,2031-03-12,EXPIRED
CARD140825,ACC0090692,Credit,RuPay,2022-12-28,2032-02-15,BLOCKED
CARD140826,ACC0065597,Debit,Mastercard,2020-03-03,2029-02-17,BLOCKED
CARD140827,ACC0198257,Credit,Mastercard,2019-11-07,2031-10-22,ACTIVE
CARD140828,ACC0030351,Debit,Visa,2022-09-22,2027-12-27,BLOCKED
CARD140829,ACC0066632,Credit,Visa,2022-10-19,2029-07-30,ACTIVE
CARD140830,ACC0001431,Debit,Visa,2019-03-11,2030-10-17,BLOCKED
CARD140831,ACC0190389,Credit,RuPay,2018-12-24,2027-10-27,BLOCKED
CARD140832,ACC0088848,Credit,RuPay,2023-08-06,2031-11-27,EXPIRED
CARD140833,ACC0001854,Credit,Visa,2023-01-19,2030-01-21,ACTIVE
CARD140834,ACC0102990,Credit,Visa,2021-06-05,2028-01-22,EXPIRED
CARD140835,ACC0023231,Debit,Mastercard,2019-03-12,2031-11-26,ACTIVE
CARD140836,ACC0127130,Debit,Visa,2019-12-10,2032-04-10,ACTIVE
CARD140837,ACC0160814,Debit,Mastercard,2019-10-13,2028-12-24,BLOCKED
CARD140838,ACC0024747,Debit,Visa,2021-07-23,2031-08-22,BLOCKED
CARD140839,ACC0138788,Credit,RuPay,2022-09-24,2029-12-18,ACTIVE
CARD140840,ACC0156146,Debit,Visa,2023-09-17,2031-09-07,EXPIRED
CARD140841,ACC0071147,Credit,Visa,2018-08-15,2032-06-11,ACTIVE
CARD140842,ACC0139177,Debit,RuPay,2024-02-02,2031-03-03,BLOCKED
CARD140843,ACC0000098,Credit,RuPay,2021-09-13,2029-05-30,EXPIRED
CARD140844,ACC0091176,Debit,Mastercard,2020-10-14,2032-04-19,EXPIRED
CARD140845,ACC0134315,Credit,Visa,2025-04-20,2027-08-30,ACTIVE
CARD140846,ACC0048412,Credit,Mastercard,2021-01-18,2030-10-04,ACTIVE
CARD140847,ACC0042316,Debit,RuPay,2020-11-02,2027-12-08,BLOCKED
CARD140848,ACC0193180,Debit,RuPay,2025-04-11,2030-05-22,BLOCKED
CARD140849,ACC0188596,Debit,Mastercard,2024-11-28,2028-08-29,ACTIVE
CARD140850,ACC0024851,Credit,Mastercard,2020-08-25,2028-11-27,ACTIVE
CARD140851,ACC0062121,Debit,Mastercard,2022-10-15,2031-03-09,BLOCKED
CARD140852,ACC0107521,Credit,Mastercard,2021-08-15,2031-05-07,ACTIVE
CARD140853,ACC0025369,Credit,Mastercard,2020-04-23,2027-08-05,ACTIVE
CARD140854,ACC0158700,Credit,RuPay,2020-10-11,2030-07-29,EXPIRED
CARD140855,ACC0114646,Debit,Visa,2023-05-04,2031-10-14,EXPIRED
CARD140856,ACC0104478,Credit,Mastercard,2024-12-23,2030-02-07,BLOCKED
CARD140857,ACC0080348,Debit,Mastercard,2022-12-24,2027-11-07,ACTIVE
CARD140858,ACC0065507,Credit,RuPay,2022-05-13,2030-05-02,BLOCKED
CARD140859,ACC0130610,Credit,RuPay,2022-06-02,2031-09-10,BLOCKED
CARD140860,ACC0059751,Debit,Visa,2023-01-10,2031-01-02,ACTIVE
CARD140861,ACC0120699,Credit,RuPay,2020-07-12,2030-03-30,EXPIRED
CARD140862,ACC0098033,Credit,RuPay,2025-06-16,2028-08-02,EXPIRED
CARD140863,ACC0123722,Credit,Mastercard,2022-05-20,2030-03-31,EXPIRED
CARD140864,ACC0163272,Credit,RuPay,2019-08-06,2030-04-13,ACTIVE
CARD140865,ACC0164937,Credit,Visa,2023-07-10,2028-07-06,EXPIRED
CARD140866,ACC0109065,Credit,Visa,2021-11-26,2028-03-01,EXPIRED
CARD140867,ACC0039283,Debit,Mastercard,2022-07-28,2031-05-03,BLOCKED
CARD140868,ACC0061557,Debit,Visa,2022-01-13,2031-03-03,EXPIRED
CARD140869,ACC0163501,Credit,Visa,2018-11-02,2029-08-08,EXPIRED
CARD140870,ACC0135146,Credit,RuPay,2020-08-13,2032-02-06,EXPIRED
CARD140871,ACC0131790,Debit,Visa,2023-04-30,2031-10-30,ACTIVE
CARD140872,ACC0197900,Credit,Visa,2023-03-12,2029-05-09,EXPIRED
CARD140873,ACC0049780,Credit,RuPay,2021-12-15,2029-03-26,EXPIRED
CARD140874,ACC0053514,Debit,Visa,2024-12-23,2032-01-26,BLOCKED
CARD140875,ACC0055921,Debit,RuPay,2021-04-04,2028-03-09,ACTIVE
CARD140876,ACC0029994,Debit,Mastercard,2019-07-21,2031-09-10,EXPIRED
CARD140877,ACC0040780,Debit,Mastercard,2024-04-07,2030-04-28,ACTIVE
CARD140878,ACC0046005,Debit,Visa,2024-07-29,2029-10-15,EXPIRED
CARD140879,ACC0170120,Credit,RuPay,2022-05-12,2031-07-21,BLOCKED
CARD140880,ACC0187505,Debit,Visa,2022-09-14,2029-02-04,BLOCKED
CARD140881,ACC0113681,Debit,Mastercard,2018-12-31,2029-06-04,ACTIVE
CARD140882,ACC0103415,Credit,Visa,2024-06-20,2027-10-28,EXPIRED
CARD140883,ACC0162683,Credit,Mastercard,2020-11-20,2028-01-12,EXPIRED
CARD140884,ACC0031899,Credit,RuPay,2021-06-18,2031-05-25,ACTIVE
CARD140885,ACC0094439,Debit,Visa,2023-03-13,2029-08-26,EXPIRED
CARD140886,ACC0088804,Credit,RuPay,2021-06-26,2031-02-24,ACTIVE
CARD140887,ACC0154746,Credit,RuPay,2020-12-27,2031-06-12,BLOCKED
CARD140888,ACC0155615,Credit,RuPay,2024-04-29,2028-05-30,ACTIVE
CARD140889,ACC0079132,Credit,Visa,2019-07-10,2027-08-10,EXPIRED
CARD140890,ACC0198904,Debit,RuPay,2024-07-30,2030-12-30,ACTIVE
CARD140891,ACC0057322,Debit,Visa,2022-10-15,2032-03-20,BLOCKED
CARD140892,ACC0065759,Debit,Mastercard,2018-08-04,2030-12-12,BLOCKED
CARD140893,ACC0056881,Debit,Visa,2019-05-23,2031-12-23,BLOCKED
CARD140894,ACC0078093,Credit,Mastercard,2023-08-09,2027-10-13,EXPIRED
CARD140895,ACC0193181,Credit,Visa,2024-11-12,2028-03-08,EXPIRED
CARD140896,ACC0117276,Debit,Visa,2022-07-05,2030-01-01,EXPIRED
CARD140897,ACC0078128,Credit,RuPay,2020-03-17,2029-06-30,ACTIVE
CARD140898,ACC0103103,Debit,RuPay,2023-07-28,2027-12-17,ACTIVE
CARD140899,ACC0033393,Credit,Visa,2019-09-25,2032-02-10,EXPIRED
CARD140900,ACC0155380,Credit,Visa,2021-03-30,2027-08-20,BLOCKED
CARD140901,ACC0154758,Credit,Mastercard,2022-11-07,2027-11-30,ACTIVE
CARD140902,ACC0180561,Credit,Mastercard,2024-10-27,2032-03-21,BLOCKED
CARD140903,ACC0190127,Credit,Mastercard,2024-10-02,2029-10-04,ACTIVE
CARD140904,ACC0158525,Debit,Visa,2019-06-01,2029-04-18,BLOCKED
CARD140905,ACC0056689,Debit,Mastercard,2020-05-25,2028-10-11,ACTIVE
CARD140906,ACC0123748,Debit,Mastercard,2022-02-26,2030-11-22,ACTIVE
CARD140907,ACC0140655,Credit,RuPay,2021-02-14,2029-07-31,EXPIRED
CARD140908,ACC0081277,Credit,Mastercard,2021-03-01,2030-03-11,ACTIVE
CARD140909,ACC0052002,Credit,Visa,2020-12-16,2031-06-06,EXPIRED
CARD140910,ACC0169587,Credit,Mastercard,2021-05-13,2032-05-21,BLOCKED
CARD140911,ACC0163324,Debit,Mastercard,2020-05-10,2031-09-05,BLOCKED
CARD140912,ACC0149470,Credit,RuPay,2023-10-29,2029-04-19,EXPIRED
CARD140913,ACC0135344,Debit,Visa,2024-12-16,2032-01-13,EXPIRED
CARD140914,ACC0103811,Debit,Mastercard,2021-03-24,2027-11-12,EXPIRED
CARD140915,ACC0071255,Debit,RuPay,2020-08-19,2032-06-29,EXPIRED
CARD140916,ACC0182711,Debit,RuPay,2022-10-13,2031-04-09,BLOCKED
CARD140917,ACC0161069,Credit,RuPay,2018-12-24,2029-08-13,BLOCKED
CARD140918,ACC0112043,Debit,Visa,2023-12-05,2032-06-16,EXPIRED
CARD140919,ACC0153433,Debit,Visa,2021-06-11,2028-10-08,BLOCKED
CARD140920,ACC0032187,Credit,RuPay,2022-02-20,2027-08-08,BLOCKED
CARD140921,ACC0012609,Credit,RuPay,2023-06-14,2031-02-11,BLOCKED
CARD140922,ACC0022633,Credit,Mastercard,2020-07-28,2031-12-28,BLOCKED
CARD140923,ACC0086167,Debit,Mastercard,2023-08-25,2029-08-29,ACTIVE
CARD140924,ACC0158606,Debit,Visa,2018-09-05,2031-05-06,BLOCKED
CARD140925,ACC0010557,Credit,Mastercard,2019-02-05,2031-10-07,EXPIRED
CARD140926,ACC0197294,Debit,RuPay,2022-03-18,2029-08-28,EXPIRED
CARD140927,ACC0095691,Debit,Visa,2024-06-18,2031-07-03,BLOCKED
CARD140928,ACC0015387,Credit,Visa,2025-01-29,2028-05-14,BLOCKED
CARD140929,ACC0076212,Credit,Mastercard,2018-08-12,2030-12-31,BLOCKED
CARD140930,ACC0119188,Debit,Visa,2022-04-25,2030-07-19,BLOCKED
CARD140931,ACC0098974,Debit,Mastercard,2020-12-04,2028-04-01,BLOCKED
CARD140932,ACC0179102,Debit,Visa,2019-02-24,2028-07-19,ACTIVE
CARD140933,ACC0083754,Credit,Mastercard,2019-09-23,2029-05-11,BLOCKED
CARD140934,ACC0176882,Debit,Mastercard,2023-01-28,2030-10-15,ACTIVE
CARD140935,ACC0162118,Debit,Visa,2019-08-21,2031-03-08,BLOCKED
CARD140936,ACC0010463,Credit,Mastercard,2022-01-05,2030-09-27,EXPIRED
CARD140937,ACC0168851,Debit,Mastercard,2021-12-05,2031-07-01,EXPIRED
CARD140938,ACC0170408,Debit,RuPay,2019-03-10,2032-01-09,BLOCKED
CARD140939,ACC0127394,Debit,RuPay,2020-02-02,2030-05-31,BLOCKED
CARD140940,ACC0174506,Credit,RuPay,2021-10-18,2031-07-22,EXPIRED
CARD140941,ACC0033661,Credit,RuPay,2024-07-25,2031-04-04,EXPIRED
CARD140942,ACC0078383,Credit,Visa,2020-06-18,2031-01-18,ACTIVE
CARD140943,ACC0095138,Credit,RuPay,2024-11-09,2029-05-21,ACTIVE
CARD140944,ACC0140226,Credit,Visa,2022-11-04,2030-08-07,ACTIVE
CARD140945,ACC0133205,Debit,Mastercard,2021-08-05,2029-09-01,EXPIRED
CARD140946,ACC0141891,Debit,Visa,2022-08-26,2031-10-30,BLOCKED
CARD140947,ACC0096851,Debit,Mastercard,2018-07-30,2031-09-03,ACTIVE
CARD140948,ACC0016486,Credit,Visa,2020-03-19,2027-09-10,EXPIRED
CARD140949,ACC0170841,Credit,Mastercard,2024-08-31,2030-12-11,EXPIRED
CARD140950,ACC0193695,Debit,Visa,2025-04-29,2032-05-02,BLOCKED
CARD140951,ACC0064769,Credit,Mastercard,2023-05-24,2031-05-22,BLOCKED
CARD140952,ACC0118522,Credit,Visa,2022-06-08,2031-10-28,EXPIRED
CARD140953,ACC0135339,Debit,Visa,2022-11-03,2027-08-26,ACTIVE
CARD140954,ACC0088201,Debit,RuPay,2021-03-12,2031-08-16,ACTIVE
CARD140955,ACC0150479,Credit,Mastercard,2023-04-04,2028-03-25,BLOCKED
CARD140956,ACC0019259,Debit,RuPay,2021-12-06,2031-12-30,BLOCKED
CARD140957,ACC0136715,Credit,RuPay,2020-05-20,2030-12-21,EXPIRED
CARD140958,ACC0027439,Credit,RuPay,2023-01-17,2030-12-16,ACTIVE
CARD140959,ACC0050735,Debit,RuPay,2022-04-11,2031-03-01,BLOCKED
CARD140960,ACC0063250,Credit,RuPay,2021-08-13,2027-09-19,BLOCKED
CARD140961,ACC0194209,Credit,Visa,2023-06-18,2031-09-20,EXPIRED
CARD140962,ACC0067131,Debit,RuPay,2021-02-21,2028-07-12,BLOCKED
CARD140963,ACC0182029,Debit,Visa,2022-09-27,2030-09-26,BLOCKED
CARD140964,ACC0091457,Debit,Visa,2019-06-22,2028-05-28,BLOCKED
CARD140965,ACC0197566,Credit,RuPay,2020-11-30,2027-09-16,BLOCKED
CARD140966,ACC0104429,Debit,RuPay,2021-09-19,2029-02-08,BLOCKED
CARD140967,ACC0046018,Debit,Mastercard,2019-02-17,2032-02-25,BLOCKED
CARD140968,ACC0133044,Credit,Mastercard,2025-05-20,2032-01-04,ACTIVE
CARD140969,ACC0094966,Debit,RuPay,2024-01-19,2030-07-01,BLOCKED
CARD140970,ACC0069190,Credit,Mastercard,2019-02-21,2030-02-27,BLOCKED
CARD140971,ACC0066929,Credit,RuPay,2021-01-29,2029-05-23,ACTIVE
CARD140972,ACC0086068,Credit,RuPay,2018-08-29,2028-01-28,EXPIRED
CARD140973,ACC0138289,Credit,RuPay,2024-03-09,2032-05-15,ACTIVE
CARD140974,ACC0057673,Debit,Visa,2023-01-04,2029-09-16,BLOCKED
CARD140975,ACC0030847,Credit,Mastercard,2020-07-09,2031-01-27,EXPIRED
CARD140976,ACC0113450,Debit,Visa,2023-11-06,2031-02-20,ACTIVE
CARD140977,ACC0129439,Debit,Visa,2025-07-03,2029-05-27,EXPIRED
CARD140978,ACC0119485,Debit,Visa,2024-09-21,2029-01-07,ACTIVE
CARD140979,ACC0107812,Credit,RuPay,2020-11-23,2028-08-20,BLOCKED
CARD140980,ACC0027603,Debit,RuPay,2024-04-28,2031-12-13,EXPIRED
CARD140981,ACC0159952,Debit,RuPay,2020-11-15,2027-09-27,BLOCKED
CARD140982,ACC0038804,Credit,Visa,2023-03-15,2032-04-28,ACTIVE
CARD140983,ACC0039944,Debit,Mastercard,2020-01-17,2029-06-25,BLOCKED
CARD140984,ACC0182033,Credit,Visa,2021-02-04,2030-09-02,ACTIVE
CARD140985,ACC0085000,Debit,Visa,2019-08-11,2029-04-12,BLOCKED
CARD140986,ACC0118180,Debit,Visa,2024-11-30,2027-09-04,ACTIVE
CARD140987,ACC0083861,Credit,Mastercard,2022-02-19,2028-05-11,BLOCKED
CARD140988,ACC0101534,Credit,RuPay,2018-09-04,2030-07-18,BLOCKED
CARD140989,ACC0103069,Credit,Mastercard,2019-06-12,2029-03-27,EXPIRED
CARD140990,ACC0063125,Debit,Mastercard,2022-11-27,2030-03-08,BLOCKED
CARD140991,ACC0101513,Credit,Mastercard,2019-04-14,2031-01-23,EXPIRED
CARD140992,ACC0080606,Credit,Mastercard,2025-03-22,2030-06-01,EXPIRED
CARD140993,ACC0009202,Credit,RuPay,2019-12-04,2029-01-19,ACTIVE
CARD140994,ACC0150393,Credit,Visa,2018-09-26,2029-02-20,EXPIRED
CARD140995,ACC0018933,Credit,RuPay,2021-06-01,2031-04-15,ACTIVE
CARD140996,ACC0051203,Credit,Mastercard,2019-04-08,2029-08-12,BLOCKED
CARD140997,ACC0157372,Credit,Mastercard,2023-04-06,2028-02-10,ACTIVE
CARD140998,ACC0081551,Credit,RuPay,2020-06-22,2029-08-20,BLOCKED
CARD140999,ACC0117056,Credit,Visa,2023-05-18,2030-05-06,ACTIVE
CARD141000,ACC0057394,Credit,Visa,2021-11-03,2029-04-23,ACTIVE
CARD141001,ACC0171894,Credit,RuPay,2023-05-03,2030-01-23,BLOCKED
CARD141002,ACC0082715,Debit,Mastercard,2022-10-25,2032-04-16,EXPIRED
CARD141003,ACC0108602,Credit,Mastercard,2021-02-27,2028-02-23,BLOCKED
CARD141004,ACC0033496,Credit,Visa,2023-11-18,2029-10-28,BLOCKED
CARD141005,ACC0146246,Debit,Mastercard,2022-01-18,2031-07-17,BLOCKED
CARD141006,ACC0163493,Debit,Mastercard,2022-02-13,2027-09-07,ACTIVE
CARD141007,ACC0034690,Debit,Visa,2024-02-20,2030-12-09,EXPIRED
CARD141008,ACC0071760,Debit,Mastercard,2025-02-21,2031-07-04,ACTIVE
CARD141009,ACC0083312,Credit,Mastercard,2025-07-05,2028-09-07,BLOCKED
CARD141010,ACC0078684,Credit,RuPay,2024-06-24,2031-11-10,BLOCKED
CARD141011,ACC0125085,Credit,Visa,2019-01-03,2028-01-31,EXPIRED
CARD141012,ACC0005303,Credit,RuPay,2024-08-22,2029-02-04,BLOCKED
CARD141013,ACC0054645,Credit,Mastercard,2022-05-04,2028-02-04,EXPIRED
CARD141014,ACC0152615,Credit,Visa,2021-05-18,2027-10-21,BLOCKED
CARD141015,ACC0103575,Credit,Mastercard,2020-04-07,2031-05-19,BLOCKED
CARD141016,ACC0095842,Credit,Mastercard,2023-08-02,2029-04-06,BLOCKED
CARD141017,ACC0126696,Credit,Mastercard,2024-08-02,2031-12-09,ACTIVE
CARD141018,ACC0159930,Debit,RuPay,2025-05-02,2030-07-03,ACTIVE
CARD141019,ACC0020567,Debit,Mastercard,2022-02-17,2031-07-23,EXPIRED
CARD141020,ACC0069090,Credit,RuPay,2019-05-22,2030-01-07,BLOCKED
CARD141021,ACC0123176,Debit,Mastercard,2019-06-25,2032-03-11,ACTIVE
CARD141022,ACC0168237,Debit,Mastercard,2022-08-18,2031-05-05,ACTIVE
CARD141023,ACC0101038,Debit,RuPay,2019-10-14,2028-03-16,BLOCKED
CARD141024,ACC0091450,Debit,Visa,2019-01-15,2032-03-15,EXPIRED
CARD141025,ACC0188207,Debit,RuPay,2019-01-29,2031-10-03,ACTIVE
CARD141026,ACC0096660,Credit,RuPay,2019-10-28,2028-11-03,EXPIRED
CARD141027,ACC0024256,Credit,RuPay,2024-01-10,2031-02-22,EXPIRED
CARD141028,ACC0195628,Credit,Mastercard,2020-12-29,2032-04-30,ACTIVE
CARD141029,ACC0020197,Credit,RuPay,2020-04-22,2030-02-19,BLOCKED
